J,R,E,M,E_Num,algo,n_subtypes,mallows_temperature,kendalls_w,runtime,kendalls_tau,subtype_acc,mean_stage_healthy,runtime_cross_validation,absolute_error_n_subtypes,relative_error,correct_bool
500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),9,5,Random Guessing,4,0.3391571760845448,0.5777972027972028,0.0,0.37121212121212127,-0.0033514218166509255,5.88,,1.0,100,100
500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),9,5,SuStaIn (GMM),4,0.3391571760845448,0.5777972027972028,8.538869218031566,0.29924242424242425,0.1748358302099807,1.772,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),0,6,BebmS,1,0.40247990838850256,1.0,0.8131488641103108,0.12121212121212122,,1.024,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),0,6,BebmS (Blind),1,0.40247990838850256,1.0,1.1170062979062398,0.30303030303030304,,1.2,,1.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),0,6,Random Guessing,1,0.40247990838850256,1.0,0.0,0.45454545454545453,,5.844,,1.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),0,6,SuStaIn (GMM),1,0.40247990838850256,1.0,0.9635362426439921,0.4393939393939394,,2.904,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),0,6,SuStaIn (KDE),1,0.40247990838850256,1.0,0.6957353353500366,0.3787878787878788,,0.316,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),1,6,BebmS,3,0.1487293190496648,0.36596736596736595,1.3657031774520874,0.19191919191919193,0.09983414863923076,1.136,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),1,6,BebmS (Blind),3,0.1487293190496648,0.36596736596736595,2.1246697664260865,0.2929292929292929,0.14347878164641095,0.292,,2.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),1,6,Random Guessing,3,0.1487293190496648,0.36596736596736595,0.0,0.42424242424242425,-0.0020920656019996907,6.244,,2.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),1,6,SuStaIn (GMM),3,0.1487293190496648,0.36596736596736595,3.7839506824811298,0.3737373737373737,0.08666915060549797,3.636,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),1,6,SuStaIn (KDE),3,0.1487293190496648,0.36596736596736595,3.731895379225413,0.3686868686868687,0.09161385996638541,0.824,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),2,6,BebmS,4,0.3188796269721773,0.39335664335664333,1.8265903313954672,0.2840909090909091,0.37415627997354584,0.112,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),2,6,BebmS (Blind),4,0.3188796269721773,0.39335664335664333,2.970995330810547,0.2689393939393939,0.19406116819113015,0.508,,0.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),2,6,Random Guessing,4,0.3188796269721773,0.39335664335664333,0.0,0.4356060606060606,0.002166221097253824,5.796,,0.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),2,6,SuStaIn (GMM),4,0.3188796269721773,0.39335664335664333,6.671105094750723,0.3787878787878788,0.05058952502710556,3.508,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),2,6,SuStaIn (KDE),4,0.3188796269721773,0.39335664335664333,7.368500868479411,0.3560606060606061,0.07212097023702993,0.604,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),3,6,BebmS,3,0.09538421984958796,0.20124320124320125,1.9670762221018474,0.22727272727272727,0.26219251605252236,1.056,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),3,6,BebmS (Blind),3,0.09538421984958796,0.20124320124320125,3.2051102042198183,0.22727272727272727,0.29012808802239387,1.18,,1.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),3,6,Random Guessing,3,0.09538421984958796,0.20124320124320125,0.0,0.4646464646464647,0.0006194863585124229,5.812,,1.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),3,6,SuStaIn (GMM),3,0.09538421984958796,0.20124320124320125,4.371349930763245,0.3888888888888889,0.046072480780931506,2.016,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),3,6,SuStaIn (KDE),3,0.09538421984958796,0.20124320124320125,4.147213963667552,0.3333333333333333,0.10417612902324157,0.424,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),4,6,BebmS,1,0.05422211073040496,1.0,1.4767856160799662,0.15151515151515152,,0.12,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),4,6,BebmS (Blind),1,0.05422211073040496,1.0,1.9563887278238932,0.22727272727272727,,0.392,,4.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),4,6,Random Guessing,1,0.05422211073040496,1.0,0.0,0.4696969696969697,,6.284,,4.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),4,6,SuStaIn (GMM),1,0.05422211073040496,1.0,1.0692021171251933,0.5,,4.24,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),4,6,SuStaIn (KDE),1,0.05422211073040496,1.0,1.0013649066289265,0.19696969696969696,,0.0,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),5,6,BebmS,4,0.34401287396879865,0.31993006993006995,2.438815907637278,0.32575757575757575,0.08890297411319772,0.072,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),5,6,BebmS (Blind),4,0.34401287396879865,0.31993006993006995,4.226263423760732,0.3560606060606061,0.057189649080123195,0.992,,1.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),5,6,Random Guessing,4,0.34401287396879865,0.31993006993006995,0.0,0.34469696969696967,-0.005835399795633834,5.796,,1.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),5,6,SuStaIn (GMM),4,0.34401287396879865,0.31993006993006995,6.98769824107488,0.428030303030303,0.06995854262788073,2.236,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),5,6,SuStaIn (KDE),4,0.34401287396879865,0.31993006993006995,6.626620928446452,0.4166666666666667,0.0558202249839854,1.004,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),6,6,BebmS,3,0.47430002973592317,0.7948717948717948,2.582713747024536,0.2727272727272727,0.05089844075687607,0.104,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),6,6,BebmS (Blind),3,0.47430002973592317,0.7948717948717948,4.168159186840057,0.30303030303030304,0.010752614571577609,0.264,,2.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),6,6,Random Guessing,3,0.47430002973592317,0.7948717948717948,0.0,0.5,0.0017630750710102767,6.168,,2.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),6,6,SuStaIn (GMM),3,0.47430002973592317,0.7948717948717948,5.432513511180877,0.4090909090909091,0.01588104069802321,4.528,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),6,6,SuStaIn (KDE),3,0.47430002973592317,0.7948717948717948,5.034761083126068,0.35858585858585856,0.04775527789355803,0.52,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),7,6,BebmS,1,0.07726642007587145,1.0,0.9998640815416971,0.09090909090909091,,1.0,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),7,6,BebmS (Blind),1,0.07726642007587145,1.0,1.5305443247159323,0.3333333333333333,,0.944,,4.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),7,6,Random Guessing,1,0.07726642007587145,1.0,0.0,0.696969696969697,,6.328,,4.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),7,6,SuStaIn (GMM),1,0.07726642007587145,1.0,0.8382504701614379,0.25757575757575757,,3.424,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),7,6,SuStaIn (KDE),1,0.07726642007587145,1.0,0.8122666239738464,0.4393939393939394,,0.632,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),8,6,BebmS,5,0.48442149008534463,0.6553846153846153,3.010210132598877,0.2818181818181818,0.020097189382441153,0.116,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),8,6,BebmS (Blind),5,0.48442149008534463,0.6553846153846153,4.984383491675059,0.31818181818181823,0.02684605416878655,0.828,,1.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),8,6,Random Guessing,5,0.48442149008534463,0.6553846153846153,0.0,0.41818181818181815,-0.009745840283364358,5.868,,1.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),8,6,SuStaIn (GMM),5,0.48442149008534463,0.6553846153846153,11.038706644376118,0.42121212121212126,0.014045255523842457,4.56,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),8,6,SuStaIn (KDE),5,0.48442149008534463,0.6553846153846153,10.419073172410329,0.33939393939393936,0.016838584006923434,1.3,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),9,6,BebmS,1,0.3174273468732181,1.0,1.4372212211290996,0.19696969696969696,,0.132,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),9,6,BebmS (Blind),1,0.3174273468732181,1.0,1.8606716434160868,0.16666666666666666,,0.224,,3.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),9,6,Random Guessing,1,0.3174273468732181,1.0,0.0,0.36363636363636365,,6.148,,3.0,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),9,6,SuStaIn (GMM),1,0.3174273468732181,1.0,0.9609111428260804,0.3787878787878788,,2.16,,,100,100
500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),9,6,SuStaIn (KDE),1,0.3174273468732181,1.0,0.9390114704767863,0.3484848484848485,,0.5,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),0,7,BebmS,1,0.3054485840835842,1.0,0.7447807272275289,0.24242424242424243,,0.164,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),0,7,BebmS (Blind),1,0.3054485840835842,1.0,0.9521760622660319,0.42424242424242425,,0.868,,5.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),0,7,Random Guessing,1,0.3054485840835842,1.0,0.0,0.48484848484848486,,5.952,,5.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),0,7,SuStaIn (GMM),1,0.3054485840835842,1.0,0.671432614326477,0.4696969696969697,,3.244,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),0,7,SuStaIn (KDE),1,0.3054485840835842,1.0,0.6461302002271017,0.22727272727272727,,1.096,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),1,7,BebmS,2,0.43571311668947965,0.8216783216783217,3.616196668148041,0.24242424242424243,0.3381858318126991,0.0,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),1,7,BebmS (Blind),2,0.43571311668947965,0.8216783216783217,6.257945152123769,0.3484848484848485,0.31983106731760313,0.924,,0.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),1,7,Random Guessing,2,0.43571311668947965,0.8216783216783217,0.0,0.34090909090909094,-0.0017351133853526698,6.104,,0.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),1,7,SuStaIn (GMM),2,0.43571311668947965,0.8216783216783217,5.628840152422587,0.40909090909090906,0.14743526774307023,2.556,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),1,7,SuStaIn (KDE),2,0.43571311668947965,0.8216783216783217,6.1442392309506735,0.5075757575757576,0.08878991962773189,1.096,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),2,7,BebmS,4,0.05824796063617804,0.14248251748251747,1.6037484049797057,0.3446969696969697,0.19031173337651708,0.132,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),2,7,BebmS (Blind),4,0.05824796063617804,0.14248251748251747,2.56243896484375,0.32954545454545453,0.20114788799064426,0.284,,2.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),2,7,Random Guessing,4,0.05824796063617804,0.14248251748251747,0.0,0.34090909090909094,0.002308158534038947,6.24,,2.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),2,7,SuStaIn (GMM),4,0.05824796063617804,0.14248251748251747,5.702519496281941,0.44696969696969696,0.07949377643651448,3.824,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),2,7,SuStaIn (KDE),4,0.05824796063617804,0.14248251748251747,5.663275218009948,0.3712121212121212,0.08976191310140526,0.792,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),3,7,BebmS,3,0.36950316744752876,0.554001554001554,2.1695940017700197,0.29797979797979796,0.524708186426726,0.068,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),3,7,BebmS (Blind),3,0.36950316744752876,0.554001554001554,3.628829828898112,0.35858585858585856,0.3124031376375029,1.08,,2.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),3,7,Random Guessing,3,0.36950316744752876,0.554001554001554,0.0,0.47474747474747475,-0.000943247856747753,6.496,,2.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),3,7,SuStaIn (GMM),3,0.36950316744752876,0.554001554001554,4.88397341966629,0.25252525252525254,0.23578430402722275,3.324,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),3,7,SuStaIn (KDE),3,0.36950316744752876,0.554001554001554,4.559110124905904,0.4292929292929293,0.12897600467971523,0.848,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),4,7,BebmS,1,0.332378197541376,1.0,1.085041614373525,0.07575757575757576,,0.0,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),4,7,BebmS (Blind),1,0.332378197541376,1.0,1.3449889580408732,0.24242424242424243,,0.936,,4.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),4,7,Random Guessing,1,0.332378197541376,1.0,0.0,0.6363636363636364,,6.28,,4.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),4,7,SuStaIn (GMM),1,0.332378197541376,1.0,0.7457208871841431,0.5454545454545454,,3.264,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),4,7,SuStaIn (KDE),1,0.332378197541376,1.0,0.9910771210988363,0.3181818181818182,,0.78,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),5,7,BebmS,1,0.2519435098391627,1.0,1.356854796409607,0.3939393939393939,,0.0,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),5,7,BebmS (Blind),1,0.2519435098391627,1.0,1.8747840801874796,0.4090909090909091,,0.86,,1.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),5,7,Random Guessing,1,0.2519435098391627,1.0,0.0,0.3484848484848485,,6.132,,1.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),5,7,SuStaIn (GMM),1,0.2519435098391627,1.0,1.0162514090538024,0.6060606060606061,,3.844,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),5,7,SuStaIn (KDE),1,0.2519435098391627,1.0,0.976399560769399,0.25757575757575757,,0.352,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),6,7,BebmS,1,0.31771790917997794,1.0,1.0334713379542033,0.09090909090909091,,0.084,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),6,7,BebmS (Blind),1,0.31771790917997794,1.0,1.258587328592936,0.3181818181818182,,1.084,,5.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),6,7,Random Guessing,1,0.31771790917997794,1.0,0.0,0.5757575757575758,,6.26,,5.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),6,7,SuStaIn (GMM),1,0.31771790917997794,1.0,0.8305341124534606,0.5303030303030303,,3.58,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),6,7,SuStaIn (KDE),1,0.31771790917997794,1.0,0.7375053246815999,0.30303030303030304,,0.348,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),7,7,BebmS,3,0.09300666219851003,0.43434343434343436,2.5182247678438823,0.3080808080808081,0.036597743113889136,0.068,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),7,7,BebmS (Blind),3,0.09300666219851003,0.43434343434343436,3.755701005458832,0.29797979797979796,0.08079412926278373,0.8,,2.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),7,7,Random Guessing,3,0.09300666219851003,0.43434343434343436,0.0,0.42424242424242425,0.004951807324680978,6.144,,2.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),7,7,SuStaIn (GMM),3,0.09300666219851003,0.43434343434343436,5.499025456110636,0.4292929292929293,-0.008398834345362299,2.944,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),7,7,SuStaIn (KDE),3,0.09300666219851003,0.43434343434343436,5.238654939333598,0.3686868686868687,0.020931412015650318,0.612,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),8,7,BebmS,5,0.4490613453537419,0.6179020979020979,2.569123713175456,0.2393939393939394,0.12781690547209248,0.16,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),8,7,BebmS (Blind),5,0.4490613453537419,0.6179020979020979,5.428507022062937,0.27575757575757576,0.1074226427902809,1.076,,4.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),8,7,Random Guessing,5,0.4490613453537419,0.6179020979020979,0.0,0.4333333333333334,-0.009380032868304137,5.912,,4.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),8,7,SuStaIn (GMM),5,0.4490613453537419,0.6179020979020979,12.357981034119923,0.42727272727272725,0.06116095679846823,2.452,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),8,7,SuStaIn (KDE),5,0.4490613453537419,0.6179020979020979,11.253151897589365,0.3303030303030304,0.08490964258575402,0.952,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),9,7,BebmS,5,0.20840433615121978,0.32755244755244756,2.812315249443054,0.28181818181818186,0.0861139134625944,0.072,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),9,7,BebmS (Blind),5,0.20840433615121978,0.32755244755244756,4.632069190343221,0.403030303030303,0.008180731400948658,0.5,,1.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),9,7,Random Guessing,5,0.20840433615121978,0.32755244755244756,0.0,0.42121212121212126,-0.004611570492736364,5.72,,1.0,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),9,7,SuStaIn (GMM),5,0.20840433615121978,0.32755244755244756,10.221177649497985,0.44545454545454544,0.049053298675749,2.7,,,100,100
500,0.5,Exp 7: S & Continuous kj (Skewed) & X (Non-Normal),9,7,SuStaIn (KDE),5,0.20840433615121978,0.32755244755244756,9.691872731844585,0.2909090909090909,0.08304629379670977,0.72,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),0,8,BebmS,4,0.366739064336378,0.4423076923076923,1.5482229312260947,0.3712121212121212,0.1346076141087997,1.072,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),0,8,BebmS (Blind),4,0.366739064336378,0.4423076923076923,2.552836521466573,0.38636363636363635,0.16568688337700976,0.232,,2.0,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),0,8,Random Guessing,4,0.366739064336378,0.4423076923076923,0.0,0.42803030303030304,0.0013598688725041264,6.284,,2.0,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),0,8,SuStaIn (GMM),4,0.366739064336378,0.4423076923076923,6.297133676211039,0.3371212121212121,0.07283852208681084,6.728,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),0,8,SuStaIn (KDE),4,0.366739064336378,0.4423076923076923,5.676568392912547,0.41666666666666663,0.21027713842072715,0.748,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),1,8,BebmS,3,0.49507704277937353,0.8741258741258742,2.217373255888621,0.3333333333333333,0.03898552492966286,0.044,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),1,8,BebmS (Blind),3,0.49507704277937353,0.8741258741258742,3.70516844590505,0.42424242424242425,0.4263528003056915,1.016,,1.0,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),1,8,Random Guessing,3,0.49507704277937353,0.8741258741258742,0.0,0.51010101010101,0.000801569985619046,5.756,,1.0,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),1,8,SuStaIn (GMM),3,0.49507704277937353,0.8741258741258742,5.676098148028056,0.25252525252525254,0.0,4.272,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),1,8,SuStaIn (KDE),3,0.49507704277937353,0.8741258741258742,5.520423456033071,0.39898989898989895,0.02973159459895405,0.68,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),2,8,BebmS,2,0.09774456057697144,0.34615384615384615,1.124777603149414,0.1893939393939394,0.6501828901000787,0.044,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),2,8,BebmS (Blind),2,0.09774456057697144,0.34615384615384615,1.7355684558550517,0.2196969696969697,0.6510718591813266,0.048,,4.0,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),2,8,Random Guessing,2,0.09774456057697144,0.34615384615384615,0.0,0.5151515151515151,-0.0031917086789795862,6.272,,4.0,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),2,8,SuStaIn (GMM),2,0.09774456057697144,0.34615384615384615,2.0347443501154583,0.3787878787878788,0.29351055848668806,4.828,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),2,8,SuStaIn (KDE),2,0.09774456057697144,0.34615384615384615,1.9795003016789754,0.3106060606060606,0.33463731204023606,0.604,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),3,8,BebmS,4,0.12546758643122832,0.35664335664335667,3.1192073583602906,0.3598484848484848,0.21957458339000382,0.248,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),3,8,BebmS (Blind),4,0.12546758643122832,0.35664335664335667,4.9906689922014875,0.29166666666666663,0.2152496847651022,1.336,,1.0,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),3,8,Random Guessing,4,0.12546758643122832,0.35664335664335667,0.0,0.3977272727272727,0.01046529068166478,5.584,,1.0,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),3,8,SuStaIn (GMM),4,0.12546758643122832,0.35664335664335667,10.25860772927602,0.46212121212121215,0.0,4.896,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),3,8,SuStaIn (KDE),4,0.12546758643122832,0.35664335664335667,8.512008452415467,0.375,0.08581254621546211,0.86,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),4,8,BebmS,3,0.4412448265177256,0.7187257187257188,2.215689539909363,0.3282828282828283,0.3120795177078253,0.208,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),4,8,BebmS (Blind),3,0.4412448265177256,0.7187257187257188,3.6500471512476604,0.398989898989899,0.35270243333585594,0.108,,0.0,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),4,8,Random Guessing,3,0.4412448265177256,0.7187257187257188,0.0,0.40404040404040403,0.0031458133571989587,5.808,,0.0,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),4,8,SuStaIn (GMM),3,0.4412448265177256,0.7187257187257188,5.249884768327077,0.30303030303030304,0.0,5.244,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),4,8,SuStaIn (KDE),3,0.4412448265177256,0.7187257187257188,4.9826785802841185,0.3282828282828283,0.20668083687648406,0.924,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),5,8,BebmS,2,0.2044334364749144,0.5664335664335665,1.690677281220754,0.21212121212121213,0.11861762089494601,0.04,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),5,8,BebmS (Blind),2,0.2044334364749144,0.5664335664335665,2.703680868943532,0.2727272727272727,0.11861762089494601,0.04,,4.0,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),5,8,Random Guessing,2,0.2044334364749144,0.5664335664335665,0.0,0.4393939393939394,-0.002333374882754043,5.996,,4.0,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),5,8,SuStaIn (GMM),2,0.2044334364749144,0.5664335664335665,2.377825403213501,0.5681818181818181,0.08361916226907444,3.296,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),5,8,SuStaIn (KDE),2,0.2044334364749144,0.5664335664335665,2.3305750409762065,0.3333333333333333,0.14033174062962914,1.208,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),6,8,BebmS,4,0.3689414135861557,0.44493006993006995,3.1076614896456403,0.32196969696969696,0.11243328496395188,0.116,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),6,8,BebmS (Blind),4,0.3689414135861557,0.44493006993006995,5.295550723870595,0.3143939393939394,0.14162973714577376,1.088,,3.0,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),6,8,Random Guessing,4,0.3689414135861557,0.44493006993006995,0.0,0.5,0.006795297084754867,6.244,,3.0,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),6,8,SuStaIn (GMM),4,0.3689414135861557,0.44493006993006995,9.70293037891388,0.43560606060606066,0.055136529611907084,4.436,,,100,100
500,0.5,Exp 8: S & Continuous kj (Uniform) & X (Sigmoid),6,8,SuStaIn (KDE),4,0.3689414135861557,0.44493006993006995,8.148144316673278,0.3712121212121212,0.18738736311413534,1.016,,,100,100
